frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth,dataset_predicted,dataset_confidence
120,1,myke,0.7345501553961867,95.58296203613281,back_view,0.8999999999999999,True,4,57,,,
122,4,Unknown,0.0,42.38724708557129,back_view,0.8999999999999999,False,20,34,,,
122,3,Unknown,0.0,22.692203521728516,profile,0.5,False,0,45,,,
122,1,myke,0.7367160069665335,80.41763305664062,back_view,0.8999999999999999,True,5,58,,,
124,4,Unknown,0.0,50.81343650817871,back_view,0.8999999999999999,False,21,35,,,
124,3,Unknown,0.0,36.77821159362793,profile,0.5,False,0,46,,,
124,1,myke,0.7388857293956189,87.49985694885254,partial_back,0.5,True,6,59,,,
126,4,Unknown,0.0,99.76005554199219,partial_back,0.5,False,22,36,,,
126,3,Unknown,0.0,30.64250946044922,partial_back,0.5,False,1,47,,,
126,1,myke,0.7410593099555154,73.18973541259766,partial_back,0.5,True,7,60,,,
128,4,Unknown,0.0,73.96483421325684,partial_back,0.5,False,23,37,,,
128,3,Unknown,0.0,33.01692008972168,partial_back,0.5,False,2,48,,,
128,1,myke,0.7446156535839918,77.30340957641602,partial_back,0.5,True,8,61,,,
130,4,Unknown,0.0,114.5172119140625,partial_back,0.5,False,24,38,,,
130,3,Unknown,0.0,46.04339599609375,profile,0.5,False,0,49,,,
130,1,myke,0.7481890641055413,93.20378303527832,partial_back,0.5,True,9,62,,,
132,4,Unknown,0.0,89.51330184936523,partial_back,0.5,False,25,39,,,
132,3,Unknown,0.0,31.52942657470703,profile,0.5,False,0,50,,,
134,4,Unknown,0.0,91.0332202911377,partial_back,0.5,False,26,40,,,
134,3,Unknown,0.0,21.601438522338867,profile,0.5,False,0,51,,,
134,1,myke,0.7517796234241837,65.1249885559082,partial_back,0.5,True,10,63,,,
136,4,Unknown,0.0,76.38788223266602,partial_back,0.5,False,27,41,,,
136,3,Unknown,0.0,42.174339294433594,frontal,0.7,False,0,52,,,
136,1,myke,0.7502760641773353,57.20663070678711,profile,0.5,True,10,64,,,
138,4,Unknown,0.0,79.05960083007812,partial_back,0.5,False,28,42,,,
138,3,Unknown,0.0,54.60405349731445,frontal,0.7,False,0,53,,,
138,1,myke,0.7538766390093222,58.32624435424805,back_view,0.7,True,11,65,,,
140,4,Unknown,0.0,47.89900779724121,back_view,0.8999999999999999,False,29,43,,,
140,3,Unknown,0.0,46.65231704711914,profile,0.5,False,0,54,,,
142,4,Unknown,0.0,99.24173355102539,back_view,0.8999999999999999,False,30,44,,,
142,3,Unknown,0.0,61.81192398071289,profile,0.5,False,0,55,,,
144,4,Unknown,0.0,57.61909484863281,back_view,0.8999999999999999,False,31,45,,,
144,3,Unknown,0.0,44.393062591552734,profile,0.5,False,0,56,,,
146,4,Unknown,0.0,59.18169021606445,back_view,0.8999999999999999,False,32,46,,,
146,3,Unknown,0.0,35.190582275390625,profile,0.5,False,0,57,,,
148,4,Unknown,0.0,62.703847885131836,partial_back,0.5,False,33,47,,,
148,3,Unknown,0.0,39.31570053100586,profile,0.5,False,0,58,,,
148,7,Unknown,0.0,71.9606876373291,partial_back,0.5,False,1,1,,,
150,4,Unknown,0.0,45.71723937988281,partial_back,0.5,False,34,48,,,
150,3,Unknown,0.0,39.53409194946289,profile,0.5,False,0,59,,,
150,7,Unknown,0.0,73.1203556060791,partial_back,0.5,False,2,2,,,
152,4,Unknown,0.0,91.08471870422363,partial_back,0.5,False,35,49,,,
152,3,Unknown,0.0,32.129526138305664,profile,0.5,False,0,60,,,
152,7,Unknown,0.0,75.35362243652344,partial_back,0.5,False,3,3,,,
154,4,Unknown,0.0,55.399417877197266,back_view,0.8999999999999999,False,36,50,,,
154,3,Unknown,0.0,48.59137535095215,frontal,0.7,False,0,61,,,
154,7,Unknown,0.0,80.05666732788086,partial_back,0.5,False,4,4,,,
156,4,Unknown,0.0,109.00092124938965,back_view,0.8999999999999999,False,37,51,,,
156,3,Unknown,0.0,21.0113525390625,partial_back,0.5,False,1,62,,,
156,7,Unknown,0.0,64.89396095275879,partial_back,0.5,False,5,5,,,
158,4,Unknown,0.0,73.74835014343262,back_view,0.8999999999999999,False,38,52,,,
158,3,Unknown,0.0,38.76185417175293,partial_back,0.5,False,2,63,,,
