frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth
738,17,Unknown,0.0,27.39429473876953,profile,0.5,False,0,0,
740,16,Unknown,0.0,15.277385711669922,partial_back,0.5,False,15,0,
740,7,myke,0.8456641666666667,14.699459075927734,partial_back,0.5,True,185,546,
740,10,dean,0.8498860476696628,31.08382225036621,partial_back,0.5,True,4,8,
740,17,Unknown,0.0,32.502174377441406,profile,0.5,False,0,0,
742,16,Unknown,0.0,23.47421646118164,partial_back,0.5,False,16,0,
742,7,myke,0.844831,13.288021087646484,partial_back,0.5,True,186,548,
742,10,dean,0.8525318242171066,32.63664245605469,partial_back,0.5,True,5,10,
742,17,Unknown,0.0,30.5941104888916,profile,0.5,False,0,0,
744,16,Unknown,0.0,36.783695220947266,partial_back,0.5,False,17,0,
744,7,myke,0.8439978333333334,15.432596206665039,partial_back,0.5,True,187,550,
744,10,dean,0.8551834217113705,30.182600021362305,partial_back,0.5,True,6,12,
744,17,Unknown,0.0,27.079105377197266,profile,0.5,False,0,0,
746,16,Unknown,0.0,17.759323120117188,partial_back,0.5,False,18,0,
746,7,myke,0.8431646666666667,14.856100082397461,partial_back,0.5,True,188,552,
746,10,dean,0.8578408350886075,15.156030654907227,partial_back,0.5,True,7,14,
746,17,Unknown,0.0,33.09011459350586,partial_back,0.5,False,1,0,
748,16,Unknown,0.0,24.936199188232422,partial_back,0.5,False,19,0,
748,7,myke,0.8423315,14.606237411499023,partial_back,0.5,True,189,554,
748,10,dean,0.8605040591023086,13.762235641479492,partial_back,0.5,True,8,16,
748,17,Unknown,0.0,31.47435188293457,partial_back,0.5,False,2,0,
750,16,Unknown,0.0,20.72000503540039,partial_back,0.5,False,20,0,
750,7,myke,0.8414983333333333,14.633655548095703,partial_back,0.5,True,190,556,
750,10,dean,0.863173088321667,12.348413467407227,partial_back,0.5,True,9,18,
750,17,Unknown,0.0,35.745859146118164,partial_back,0.5,False,3,0,
752,16,Unknown,0.0,38.83767127990723,partial_back,0.5,False,21,0,
752,7,myke,0.8406651666666667,15.957117080688477,partial_back,0.5,True,191,558,
752,10,dean,0.8658479171299295,10.392189025878906,partial_back,0.5,True,10,20,
752,17,Unknown,0.0,32.698631286621094,partial_back,0.5,False,4,0,
754,16,Unknown,0.0,33.00619125366211,partial_back,0.5,False,22,0,
754,7,myke,0.839832,21.822452545166016,partial_back,0.5,True,192,560,
754,10,dean,0.8685285397227374,16.92676544189453,partial_back,0.5,True,11,22,
754,17,Unknown,0.0,40.78197479248047,partial_back,0.5,False,5,0,
756,16,Unknown,0.0,24.723291397094727,partial_back,0.5,False,23,0,
756,7,myke,0.8389988333333332,13.859272003173828,partial_back,0.5,True,193,562,
756,10,dean,0.8712149501064543,4.263639450073242,partial_back,0.5,True,12,24,
756,17,Unknown,0.0,33.67424011230469,partial_back,0.5,False,6,0,
758,16,Unknown,0.0,23.8497257232666,partial_back,0.5,False,24,0,
758,7,myke,0.8381656666666667,12.642383575439453,partial_back,0.5,True,194,564,
758,17,Unknown,0.0,32.010793685913086,partial_back,0.5,False,7,0,
760,16,Unknown,0.0,28.3048152923584,partial_back,0.5,False,25,0,
760,7,myke,0.8373325,15.167236328125,back_view,0.8999999999999999,True,195,566,
760,17,Unknown,0.0,37.22095489501953,partial_back,0.5,False,8,0,
762,16,Unknown,0.0,25.893688201904297,partial_back,0.5,False,26,0,
762,7,myke,0.8364993333333334,14.939308166503906,partial_back,0.5,True,196,568,
762,17,Unknown,0.0,33.0195426940918,partial_back,0.5,False,9,0,
764,16,Unknown,0.0,28.96857261657715,partial_back,0.5,False,27,0,
764,7,myke,0.8356661666666667,31.935691833496094,back_view,0.8999999999999999,True,197,570,
764,17,Unknown,0.0,37.793874740600586,partial_back,0.5,False,10,0,
766,16,Unknown,0.0,16.51930809020996,partial_back,0.5,False,28,0,
766,7,myke,0.8348329999999999,16.728878021240234,back_view,0.8999999999999999,True,198,572,
766,17,Unknown,0.0,32.74989128112793,partial_back,0.5,False,11,0,
768,16,Unknown,0.0,20.198345184326172,partial_back,0.5,False,29,0,
768,7,myke,0.8339998333333334,28.261184692382812,back_view,0.8999999999999999,True,199,574,
768,17,Unknown,0.0,39.77012634277344,partial_back,0.5,False,12,0,
770,16,Unknown,0.0,16.29805564880371,partial_back,0.5,False,30,0,
770,7,myke,0.8331666666666667,31.051158905029297,back_view,0.8999999999999999,True,200,576,
770,17,Unknown,0.0,35.3388786315918,partial_back,0.5,False,13,0,
772,16,Unknown,0.0,12.787342071533203,partial_back,0.5,False,31,0,
772,7,myke,0.8323335000000001,14.150857925415039,back_view,0.8999999999999999,True,201,578,
772,17,Unknown,0.0,40.13633728027344,partial_back,0.5,False,14,0,
774,16,Unknown,0.0,14.579057693481445,partial_back,0.5,False,32,0,
774,7,myke,0.8315003333333334,30.707836151123047,back_view,0.8999999999999999,True,202,580,
774,17,Unknown,0.0,47.426462173461914,partial_back,0.5,False,15,0,
776,16,Unknown,0.0,12.605667114257812,partial_back,0.5,False,33,0,
776,7,myke,0.8306671666666666,32.58562088012695,partial_back,0.5,True,203,582,
776,17,Unknown,0.0,52.37436294555664,partial_back,0.5,False,16,0,
778,16,Unknown,0.0,11.99483871459961,partial_back,0.5,False,34,0,
778,7,myke,0.829834,31.006813049316406,partial_back,0.5,True,204,584,
778,17,Unknown,0.0,40.863990783691406,partial_back,0.5,False,17,0,
780,16,Unknown,0.0,10.391712188720703,partial_back,0.5,False,35,0,
780,7,myke,0.8290008333333333,32.913923263549805,partial_back,0.5,True,205,586,
780,17,Unknown,0.0,41.32652282714844,partial_back,0.5,False,18,0,
782,16,Unknown,0.0,13.33928108215332,back_view,0.8999999999999999,False,36,0,
782,7,myke,0.8281676666666667,12.69078254699707,partial_back,0.5,True,206,588,
782,17,Unknown,0.0,45.39155960083008,partial_back,0.5,False,19,0,
784,16,Unknown,0.0,14.880895614624023,profile,0.5,False,0,0,
784,7,myke,0.8273345000000001,30.00950813293457,back_view,0.8999999999999999,True,207,590,
784,17,Unknown,0.0,34.3623161315918,partial_back,0.5,False,20,0,
786,16,Unknown,0.0,8.185863494873047,profile,0.5,False,0,0,
786,7,myke,0.8265013333333333,27.072906494140625,back_view,0.8999999999999999,True,208,592,
786,17,Unknown,0.0,40.77959060668945,partial_back,0.5,False,21,0,
788,7,myke,0.8256681666666666,15.391826629638672,back_view,0.8999999999999999,True,209,594,
788,17,Unknown,0.0,37.50252723693848,partial_back,0.5,False,22,0,
790,7,myke,0.824835,28.020620346069336,back_view,0.8999999999999999,True,210,596,
790,17,Unknown,0.0,39.621591567993164,partial_back,0.5,False,23,0,
792,7,myke,0.8240018333333334,15.743017196655273,back_view,0.8999999999999999,True,211,598,
792,17,Unknown,0.0,42.71888732910156,partial_back,0.5,False,24,0,
794,7,myke,0.8231686666666667,29.078960418701172,partial_back,0.5,True,212,600,
794,17,Unknown,0.0,44.773101806640625,partial_back,0.5,False,25,0,
796,7,myke,0.8223355,28.18012237548828,back_view,0.8999999999999999,True,213,602,
796,17,Unknown,0.0,36.91506385803223,partial_back,0.5,False,26,0,
798,7,myke,0.8215023333333333,13.92817497253418,back_view,0.8999999999999999,True,214,604,
798,17,Unknown,0.0,40.5125617980957,partial_back,0.5,False,27,0,
800,7,myke,0.8206691666666667,14.956235885620117,back_view,0.8999999999999999,True,215,606,
800,17,Unknown,0.0,37.532806396484375,partial_back,0.5,False,28,0,
802,7,myke,0.8198360000000001,32.514095306396484,back_view,0.8999999999999999,True,216,608,
802,17,Unknown,0.0,37.68730163574219,partial_back,0.5,False,29,0,
804,7,myke,0.8190028333333332,33.02621841430664,back_view,0.8999999999999999,True,217,610,
804,17,Unknown,0.0,48.16794395446777,partial_back,0.5,False,30,0,
806,7,myke,0.8181696666666667,32.75775909423828,back_view,0.8999999999999999,True,218,612,
806,17,Unknown,0.0,35.45737266540527,partial_back,0.5,False,31,0,
808,7,myke,0.8173365,15.07115364074707,back_view,0.8999999999999999,True,219,614,
808,17,Unknown,0.0,34.961700439453125,partial_back,0.5,False,32,0,
810,7,myke,0.8165033333333334,16.48402214050293,back_view,0.8999999999999999,True,220,616,
810,17,Unknown,0.0,37.19949722290039,partial_back,0.5,False,33,0,
812,7,myke,0.8156701666666667,14.679431915283203,back_view,0.8999999999999999,True,221,618,
812,17,Unknown,0.0,37.56403923034668,partial_back,0.5,False,34,0,
814,7,myke,0.8148369999999999,30.567169189453125,back_view,0.8999999999999999,True,222,620,
814,17,Unknown,0.0,39.75248336791992,partial_back,0.5,False,35,0,
816,7,myke,0.8140038333333334,15.87367057800293,back_view,0.8999999999999999,True,223,622,
816,17,Unknown,0.0,39.16740417480469,partial_back,0.5,False,36,0,
818,7,myke,0.8131706666666667,33.78105163574219,back_view,0.8999999999999999,True,224,624,
818,17,Unknown,0.0,42.70672798156738,partial_back,0.5,False,37,0,
820,7,myke,0.8123375,16.185760498046875,back_view,0.8999999999999999,True,225,626,
820,17,Unknown,0.0,42.83857345581055,partial_back,0.5,False,38,0,
822,7,myke,0.8115043333333334,32.727956771850586,back_view,0.8999999999999999,True,226,628,
822,17,Unknown,0.0,39.95203971862793,partial_back,0.5,False,39,0,
824,7,myke,0.8106711666666666,13.988018035888672,back_view,0.8999999999999999,True,227,630,
824,17,Unknown,0.0,39.30258750915527,partial_back,0.5,False,40,0,
826,7,myke,0.8098380000000001,16.01862907409668,back_view,0.8999999999999999,True,228,632,
826,17,Unknown,0.0,47.011613845825195,partial_back,0.5,False,41,0,
828,7,myke,0.8090048333333334,15.234231948852539,partial_back,0.5,True,229,634,
828,17,Unknown,0.0,45.5317497253418,partial_back,0.5,False,42,0,
830,7,myke,0.8081716666666667,18.232345581054688,partial_back,0.5,True,230,636,
830,17,Unknown,0.0,50.402164459228516,partial_back,0.5,False,43,0,
832,7,myke,0.8073385,15.342950820922852,partial_back,0.5,True,231,638,
832,17,Unknown,0.0,49.76320266723633,partial_back,0.5,False,44,0,
834,7,myke,0.8065053333333333,15.402555465698242,partial_back,0.5,True,232,640,
834,17,Unknown,0.0,45.58730125427246,partial_back,0.5,False,45,0,
836,7,myke,0.8056721666666667,15.894651412963867,partial_back,0.5,True,233,642,
836,17,Unknown,0.0,46.43988609313965,partial_back,0.5,False,46,0,
838,7,myke,0.804839,16.0062313079834,partial_back,0.5,True,234,644,
838,17,Unknown,0.0,37.709712982177734,partial_back,0.5,False,47,0,
840,7,myke,0.8040058333333334,15.541315078735352,partial_back,0.5,True,235,646,
840,17,Unknown,0.0,40.34233093261719,partial_back,0.5,False,48,0,
842,7,myke,0.8031726666666666,14.322757720947266,partial_back,0.5,True,236,648,
842,17,Unknown,0.0,35.439252853393555,partial_back,0.5,False,49,0,
844,7,myke,0.8023395,14.60719108581543,partial_back,0.5,True,237,650,
844,17,Unknown,0.0,45.542240142822266,partial_back,0.5,False,50,0,
846,7,myke,0.8015063333333333,16.999483108520508,partial_back,0.5,True,238,652,
846,17,Unknown,0.0,50.37045478820801,partial_back,0.5,False,51,0,
848,7,myke,0.8006731666666667,15.715837478637695,partial_back,0.5,True,239,654,
848,17,Unknown,0.0,45.36247253417969,partial_back,0.5,False,52,0,
850,7,myke,0.7998400000000001,14.159440994262695,partial_back,0.5,True,240,656,
850,17,Unknown,0.0,40.08650779724121,partial_back,0.5,False,53,0,
852,7,myke,0.7998400000000001,13.772010803222656,partial_back,0.5,True,241,658,
852,17,Unknown,0.0,45.90797424316406,partial_back,0.5,False,54,0,
854,7,myke,0.7998400000000001,30.776023864746094,partial_back,0.5,True,242,660,
854,17,Unknown,0.0,61.06829643249512,partial_back,0.5,False,55,0,
856,7,myke,0.7998400000000001,15.732765197753906,partial_back,0.5,True,243,662,
856,17,Unknown,0.0,42.462825775146484,partial_back,0.5,False,56,0,
858,7,myke,0.7998400000000001,14.83011245727539,partial_back,0.5,True,244,664,
858,17,Unknown,0.0,34.781694412231445,partial_back,0.5,False,57,0,
860,7,myke,0.7998400000000001,29.93488311767578,partial_back,0.5,True,245,666,
860,17,Unknown,0.0,34.68513488769531,partial_back,0.5,False,58,0,
862,7,myke,0.7998400000000001,15.235185623168945,partial_back,0.5,True,246,668,
862,17,Unknown,0.0,39.801836013793945,partial_back,0.5,False,59,0,
862,19,Unknown,0.0,14.627695083618164,partial_back,0.5,False,1,0,
864,7,myke,0.7998400000000001,14.881134033203125,partial_back,0.5,True,247,670,
864,17,Unknown,0.0,38.45047950744629,partial_back,0.5,False,60,0,
864,19,Unknown,0.0,13.899803161621094,partial_back,0.5,False,2,0,
866,7,myke,0.7998400000000001,13.524055480957031,partial_back,0.5,True,248,672,
866,17,Unknown,0.0,38.30981254577637,partial_back,0.5,False,61,0,
866,19,Unknown,0.0,15.684127807617188,partial_back,0.5,False,3,0,
868,7,myke,0.7998400000000001,14.118671417236328,partial_back,0.5,True,249,674,
868,17,Unknown,0.0,42.37961769104004,partial_back,0.5,False,62,0,
868,19,Unknown,0.0,15.670537948608398,partial_back,0.5,False,4,0,
870,7,myke,0.7998400000000001,14.36758041381836,partial_back,0.5,True,250,676,
870,17,Unknown,0.0,41.780948638916016,partial_back,0.5,False,63,0,
870,19,Unknown,0.0,36.77868843078613,partial_back,0.5,False,5,0,
872,7,myke,0.7998400000000001,14.18304443359375,partial_back,0.5,True,251,678,
872,17,Unknown,0.0,43.52927207946777,partial_back,0.5,False,64,0,
872,19,Unknown,0.0,36.48543357849121,partial_back,0.5,False,6,0,
874,7,myke,0.7998400000000001,13.721942901611328,partial_back,0.5,True,252,680,
874,17,Unknown,0.0,42.49739646911621,partial_back,0.5,False,65,0,
874,19,Unknown,0.0,50.77385902404785,partial_back,0.5,False,7,0,
876,7,myke,0.7998400000000001,34.38568115234375,partial_back,0.5,True,253,682,
876,17,Unknown,0.0,43.978214263916016,partial_back,0.5,False,66,0,
876,19,Unknown,0.0,32.57274627685547,partial_back,0.5,False,8,0,
876,20,Unknown,0.0,17.14301109313965,partial_back,0.5,False,1,0,
878,7,myke,0.7998400000000001,13.61083984375,partial_back,0.5,True,254,684,
878,17,Unknown,0.0,43.94650459289551,partial_back,0.5,False,67,0,
878,19,Unknown,0.0,29.964208602905273,partial_back,0.5,False,9,0,
878,20,Unknown,0.0,29.51335906982422,partial_back,0.5,False,2,0,
880,7,myke,0.7998400000000001,14.61935043334961,partial_back,0.5,True,255,686,
880,17,Unknown,0.0,36.101579666137695,partial_back,0.5,False,68,0,
880,19,Unknown,0.0,16.116619110107422,partial_back,0.5,False,10,0,
880,20,Unknown,0.0,28.11121940612793,partial_back,0.5,False,3,0,
882,7,myke,0.7998400000000001,15.661239624023438,partial_back,0.5,True,256,688,
882,17,Unknown,0.0,45.69435119628906,back_view,0.8999999999999999,False,69,0,
882,19,Unknown,0.0,38.1166934967041,partial_back,0.5,False,11,0,
882,20,Unknown,0.0,31.965255737304688,partial_back,0.5,False,4,0,
884,7,myke,0.7998400000000001,13.66567611694336,partial_back,0.5,True,257,690,
884,17,Unknown,0.0,41.73851013183594,back_view,0.8999999999999999,False,70,0,
884,19,Unknown,0.0,28.94306182861328,partial_back,0.5,False,12,0,
884,20,Unknown,0.0,33.33616256713867,partial_back,0.5,False,5,0,
886,7,myke,0.7998400000000001,15.914201736450195,partial_back,0.5,True,258,692,
886,17,Unknown,0.0,43.84922981262207,partial_back,0.5,False,71,0,
886,19,Unknown,0.0,13.758659362792969,partial_back,0.5,False,13,0,
886,20,Unknown,0.0,31.651735305786133,partial_back,0.5,False,6,0,
888,7,myke,0.7998400000000001,15.137434005737305,partial_back,0.5,True,259,694,
888,17,Unknown,0.0,40.54832458496094,partial_back,0.5,False,72,0,
888,19,Unknown,0.0,29.087066650390625,partial_back,0.5,False,14,0,
888,20,Unknown,0.0,32.17768669128418,partial_back,0.5,False,7,0,
890,7,myke,0.7998400000000001,14.093637466430664,partial_back,0.5,True,260,696,
890,17,Unknown,0.0,41.34011268615723,partial_back,0.5,False,73,0,
890,19,Unknown,0.0,16.652822494506836,partial_back,0.5,False,15,0,
890,20,Unknown,0.0,37.160634994506836,partial_back,0.5,False,8,0,
892,7,myke,0.7998400000000001,11.409997940063477,partial_back,0.5,True,261,698,
892,17,Unknown,0.0,40.418148040771484,partial_back,0.5,False,74,0,
892,19,Unknown,0.0,17.410993576049805,partial_back,0.5,False,16,0,
892,20,Unknown,0.0,29.451370239257812,partial_back,0.5,False,9,0,
894,7,myke,0.7998400000000001,11.385440826416016,partial_back,0.5,True,262,700,
894,17,Unknown,0.0,43.092966079711914,partial_back,0.5,False,75,0,
894,19,Unknown,0.0,31.024932861328125,partial_back,0.5,False,17,0,
894,20,Unknown,0.0,35.68220138549805,partial_back,0.5,False,10,0,
896,7,myke,0.7998400000000001,13.265609741210938,partial_back,0.5,True,263,702,
896,17,Unknown,0.0,37.70184516906738,partial_back,0.5,False,76,0,
896,19,Unknown,0.0,31.010150909423828,partial_back,0.5,False,18,0,
896,20,Unknown,0.0,35.31455993652344,partial_back,0.5,False,11,0,
898,7,myke,0.7998400000000001,12.593984603881836,partial_back,0.5,True,264,704,
898,17,Unknown,0.0,43.54453086853027,partial_back,0.5,False,77,0,
898,19,Unknown,0.0,30.788183212280273,partial_back,0.5,False,19,0,
898,20,Unknown,0.0,38.59400749206543,partial_back,0.5,False,12,0,
900,7,myke,0.7998400000000001,13.583660125732422,partial_back,0.5,True,265,706,
900,17,Unknown,0.0,42.57392883300781,partial_back,0.5,False,78,0,
900,19,Unknown,0.0,17.14801788330078,partial_back,0.5,False,20,0,
900,20,Unknown,0.0,30.792713165283203,partial_back,0.5,False,13,0,
902,7,myke,0.7998400000000001,11.306285858154297,partial_back,0.5,True,266,708,
902,17,Unknown,0.0,44.34561729431152,partial_back,0.5,False,79,0,
902,19,Unknown,0.0,17.197370529174805,partial_back,0.5,False,21,0,
902,20,Unknown,0.0,33.85114669799805,partial_back,0.5,False,14,0,
904,7,myke,0.7998400000000001,12.801408767700195,partial_back,0.5,True,267,710,
904,17,Unknown,0.0,49.48568344116211,partial_back,0.5,False,80,0,
904,19,Unknown,0.0,16.620397567749023,back_view,0.8999999999999999,False,22,0,
904,20,Unknown,0.0,41.74613952636719,partial_back,0.5,False,15,0,
906,7,myke,0.7998400000000001,13.140201568603516,partial_back,0.5,True,268,712,
906,17,Unknown,0.0,70.17111778259277,partial_back,0.5,False,81,0,
906,19,Unknown,0.0,22.182226181030273,back_view,0.8999999999999999,False,23,0,
906,20,Unknown,0.0,49.219608306884766,partial_back,0.5,False,16,0,
908,7,myke,0.7998400000000001,13.141870498657227,partial_back,0.5,True,269,714,
908,17,Unknown,0.0,53.77531051635742,partial_back,0.5,False,82,0,
908,19,Unknown,0.0,15.571117401123047,back_view,0.8999999999999999,False,24,0,
908,20,Unknown,0.0,38.00654411315918,partial_back,0.5,False,17,0,
910,7,myke,0.7998400000000001,12.116193771362305,partial_back,0.5,True,270,716,
910,17,Unknown,0.0,47.052860260009766,partial_back,0.5,False,83,0,
910,19,Unknown,0.0,14.718770980834961,partial_back,0.5,False,25,0,
910,20,Unknown,0.0,34.55781936645508,partial_back,0.5,False,18,0,
912,7,myke,0.7998400000000001,12.814521789550781,partial_back,0.5,True,271,718,
912,17,Unknown,0.0,43.755292892456055,partial_back,0.5,False,84,0,
912,19,Unknown,0.0,16.74628257751465,back_view,0.8999999999999999,False,26,0,
912,20,Unknown,0.0,33.97703170776367,partial_back,0.5,False,19,0,
914,7,myke,0.7998400000000001,33.43486785888672,partial_back,0.5,True,272,720,
914,17,Unknown,0.0,41.31507873535156,partial_back,0.5,False,85,0,
914,19,Unknown,0.0,32.740116119384766,back_view,0.8999999999999999,False,27,0,
914,20,Unknown,0.0,34.2254638671875,partial_back,0.5,False,20,0,
916,7,myke,0.7998400000000001,32.889366149902344,partial_back,0.5,True,273,722,
916,17,Unknown,0.0,46.06938362121582,partial_back,0.5,False,86,0,
916,19,Unknown,0.0,30.54356575012207,partial_back,0.5,False,27,0,
916,20,Unknown,0.0,40.41481018066406,partial_back,0.5,False,21,0,
918,7,myke,0.7998400000000001,46.86927795410156,partial_back,0.5,True,274,724,
918,17,Unknown,0.0,58.84575843811035,partial_back,0.5,False,87,0,
918,19,Unknown,0.0,55.87267875671387,partial_back,0.5,False,28,2,
918,20,Unknown,0.0,46.63848876953125,partial_back,0.5,False,22,0,
920,17,Unknown,0.0,46.27728462219238,partial_back,0.5,False,88,0,
920,19,Unknown,0.0,38.57874870300293,partial_back,0.5,False,29,4,
920,20,Unknown,0.0,36.91220283508301,partial_back,0.5,False,23,0,
922,17,Unknown,0.0,43.45703125,partial_back,0.5,False,89,0,
922,19,dean,0.8342868223156954,29.976606369018555,partial_back,0.5,True,0,0,
922,20,Unknown,0.0,33.782243728637695,partial_back,0.5,False,24,0,
924,17,Unknown,0.0,39.57247734069824,partial_back,0.5,False,90,0,
924,19,dean,0.8368934138346951,30.57074546813965,partial_back,0.5,True,1,2,
924,20,Unknown,0.0,31.399250030517578,partial_back,0.5,False,25,0,
926,17,Unknown,0.0,41.857004165649414,partial_back,0.5,False,91,0,
926,19,dean,0.8178071800240502,32.95254707336426,partial_back,0.5,True,0,0,
926,20,Unknown,0.0,30.801057815551758,partial_back,0.5,False,26,0,
928,17,Unknown,0.0,38.60068321228027,partial_back,0.5,False,92,0,
928,19,dean,0.8724776186944708,32.16266632080078,partial_back,0.5,True,0,0,
928,20,Unknown,0.0,31.59046173095703,partial_back,0.5,False,27,0,
930,17,Unknown,0.0,63.52543830871582,partial_back,0.5,False,93,0,
930,19,dean,0.8752035310552745,34.54399108886719,partial_back,0.5,True,1,2,
930,20,Unknown,0.0,50.82511901855469,partial_back,0.5,False,28,0,
932,17,Unknown,0.0,69.76938247680664,partial_back,0.5,False,94,0,
932,19,dean,0.8779355132134953,47.98412322998047,partial_back,0.5,True,2,4,
932,20,Unknown,0.0,49.98660087585449,partial_back,0.5,False,29,0,
934,17,Unknown,0.0,45.76373100280762,partial_back,0.5,False,95,0,
934,19,dean,0.8793595818461073,38.94805908203125,partial_back,0.5,True,0,0,
934,20,Unknown,0.0,38.73157501220703,partial_back,0.5,False,30,0,
934,7,myke,0.7998400000000001,21.604299545288086,partial_back,0.5,True,275,740,
936,17,Unknown,0.0,46.09990119934082,partial_back,0.5,False,96,0,
936,19,dean,0.8741105473522953,36.37099266052246,partial_back,0.5,True,0,0,
936,20,Unknown,0.0,31.65602684020996,partial_back,0.5,False,31,0,
936,7,myke,0.7998400000000001,24.29652214050293,partial_back,0.5,True,276,742,
938,17,Unknown,0.0,43.28513145446777,partial_back,0.5,False,97,0,
938,19,dean,0.8929131555639759,37.328481674194336,partial_back,0.5,True,0,0,
938,20,Unknown,0.0,33.11777114868164,partial_back,0.5,False,32,0,
938,7,myke,0.7998400000000001,32.97924995422363,partial_back,0.5,True,277,744,
